1,210,308,"Monica,Ross,Rachel,Chandler","person,dining_table,book"
2,308,388,Ross,"dining_table,cup,couch"
3,388,539,"Rachel,Chandler","person,potted_plant"
4,568,699,"Monica,Phoebe","dining_table,couch,person,book,potted_plant"
5,699,771,Ross,"dining_table,couch,cup"
6,771,833,"Monica,Ross,Rachel,Joey,Chandler","person,dining_table,book,chair"
7,854,930,"Monica,Phoebe","person,dining_table,vase"
8,997,1021,Phoebe,
9,1046,1088,"Monica,Ross","person,couch"
10,1128,1153,"Monica,Ross,Phoebe","cup,dining_table,person,book,potted_plant"
11,1153,1182,Phoebe,
12,1182,1222,"Monica,Ross,Phoebe","person,dining_table,book,cup"
13,1222,1255,"Ross,Rachel,Chandler","person,dining_table,book,chair"
14,1255,1283,Phoebe,
15,1283,1318,"Ross,Rachel,Joey,Chandler","person,dining_table"
16,1318,1393,"Monica,Ross,Phoebe","cup,dining_table,couch,person,book"
17,1393,1422,"Rachel,Joey,Chandler","person,dining_table,potted_plant,cup"
18,1422,1487,"Monica,Ross,Rachel,Joey,Chandler","cup,dining_table,person,book,chair"
19,1586,1613,"Monica,Ross,Joey,Chandler,Phoebe","book,potted_plant"
20,1614,1652,"Rachel,Joey,Chandler,Phoebe",person
21,1685,1712,"Monica,Chandler,Phoebe",
22,1728,1750,"Monica,Phoebe","cup,sofa,dining_table,couch,person"
23,1750,1779,Rachel,"person,vase,potted_plant,cup"
24,1779,1813,Rachel,person
25,1814,1846,"Rachel,Chandler",
26,1846,1872,Monica,
27,1872,1901,Monica,
28,1901,1942,"Monica,Chandler",person
29,1995,2032,Phoebe,
30,2032,2062,"Monica,Rachel",potted_plant
31,2062,2093,"Ross,Joey,Chandler",person
32,2093,2125,Joey,bottle
33,2125,2159,"Ross,Joey","person,chair"
34,2160,2192,"Rachel,Joey",
35,2192,2221,"Monica,Chandler",person
36,2221,2254,Chandler,
37,2255,2291,Chandler,
38,2291,2327,Ross,tie
39,2327,2357,Ross,chair
40,2357,2395,Ross,tie
41,2418,2450,"Ross,Joey,Chandler",person
42,2959,3036,"Ross,Joey,Phoebe","tv,dining_table,couch,person,book,potted_plant"
43,3036,3211,"Ross,Phoebe",book
44,3211,3242,Joey,chair
45,3242,3363,"Ross,Joey,Phoebe","tv,dining_table,vase,book,potted_plant,chair,couch"
46,3363,3403,Joey,couch
47,3403,3496,Chandler,"person,dining_table,couch"
48,3496,3543,"Ross,Phoebe",book
49,3543,3857,Monica,"potted_plant,oven"
50,3857,3935,"Ross,Joey,Chandler","person,dining_table,potted_plant"
51,3935,4072,"Ross,Joey","person,book"
52,4072,4109,Ross,book
53,4109,4166,"Ross,Joey",
54,4166,4204,Ross,book
55,4204,4277,"Ross,Joey",
56,4277,4348,Ross,book
57,4348,4465,Joey,couch
58,4465,4502,Ross,book
59,4502,4547,"Ross,Joey",couch
60,4547,4595,Rachel,person
61,4595,4636,Ross,person
62,4889,4985,"Ross,Joey,Chandler","dining_table,book,potted_plant"
63,4985,5196,"Monica,Rachel,Phoebe","potted_plant,dining_table,vase,person,bottle,chair"
64,5196,5259,Phoebe,
65,5283,5338,Ross,
66,5338,5381,"Joey,Chandler","dining_table,potted_plant,couch"
67,5381,5549,Ross,"person,potted_plant"
68,5549,5789,"Monica,Rachel","bottle,bowl,person,potted_plant,oven"
69,5789,5859,Ross,
70,5880,6032,Ross,
71,6159,6275,"Joey,Chandler",
72,6275,6364,Joey,
73,6364,6467,"Joey,Chandler",
74,6467,6533,Joey,
75,6533,6949,"Joey,Chandler","potted_plant,dining_table,microwave,vase,oven,chair"
76,6949,7169,Ross,"bag,book,person"
77,7169,7402,Ross,"tv,person,book,couch"
78,7476,7512,Ross,
79,7551,7645,Ross,"dining_table,potted_plant,couch"
80,7645,8241,Ross,
81,8241,8511,Ross,
82,8626,8697,Ross,person
83,8697,8767,Ross,couch
84,8767,9048,Ross,
85,9048,9230,Ross,"tv,dining_table,couch,person,book,potted_plant,vase"
86,9230,9285,Ross,person
87,9285,9453,Ross,"tv,person"
88,9488,9630,Ross,"tv,person"
89,9694,9754,Ross,"tv,person"
90,9799,9994,Ross,"tv,book"
91,10020,10139,Ross,"tv,person,book"
92,10172,10460,Ross,"person,book"
93,10819,10934,"Joey,Chandler","chair,oven"
94,10934,11065,Chandler,"chair,book"
95,11065,11094,Joey,
96,11094,11219,Chandler,"tv,chair,book"
97,11219,11266,Joey,
98,11266,11357,Chandler,"tv,chair,book"
99,11357,11438,Joey,
100,11438,11512,Chandler,"tv,chair,book"
101,11534,11588,Chandler,"tv,person,chair,book"
102,11588,11642,Joey,bowl
103,11642,11722,Chandler,"chair,book"
104,11722,11765,Joey,bowl
105,11765,11798,Chandler,"tv,fork,chair,book"
106,11798,11836,Joey,
107,11836,11899,Chandler,"tv,chair,book"
108,11971,12080,Chandler,
109,12080,12198,Joey,
110,12198,12242,Chandler,
111,12925,12977,Phoebe,
112,13581,13618,Phoebe,potted_plant
113,13679,13781,Phoebe,potted_plant
114,13781,13911,"Monica,Ross,Rachel,Joey,Chandler","person,dining_table,book"
115,13911,13961,"Ross,Rachel","person,sofa,vase"
116,13961,13988,Monica,"person,dining_table,vase"
117,13988,14072,"Ross,Rachel","person,sofa,vase"
118,14072,14210,"Monica,Joey,Chandler",person
119,14210,14283,"Ross,Rachel",person
120,14283,14311,"Monica,Joey,Chandler","person,dining_table,book,cup"
121,14331,14465,"Monica,Ross,Joey,Chandler",person
122,14465,14537,Ross,"person,cup"
123,14537,14713,"Rachel,Phoebe","person,potted_plant"
124,14713,14740,"Monica,Joey","person,potted_plant,vase"
125,14740,14816,"Chandler,Phoebe","person,dining_table"
126,14872,15097,"Ross,Rachel,Joey,Chandler","person,potted_plant,couch"
127,15097,15229,"Monica,Chandler,Phoebe","cup,dining_table,person,book,chair"
128,15229,15307,Ross,cup
129,15307,15354,"Monica,Phoebe","person,chair"
130,15354,15433,"Joey,Chandler","person,potted_plant"
131,15433,15736,"Monica,Ross,Joey,Chandler,Phoebe","cup,dining_table,couch,person,book"
132,15778,15817,Phoebe,person
133,15817,15861,"Monica,Ross,Joey,Chandler,Phoebe","cup,dining_table,couch,person,book"
134,15916,15951,"Ross,Phoebe",
135,15951,15979,"Joey,Chandler",person
136,15979,16024,"Monica,Phoebe",person
137,16024,16173,Phoebe,"person,potted_plant"
138,16173,16248,Phoebe,
139,16248,16374,"Monica,Ross,Chandler,Phoebe","person,dining_table,book,cup"
140,16374,16395,"Joey,Chandler",person
141,16395,16496,"Ross,Rachel,Chandler,Phoebe","person,dining_table"
142,16496,16580,"Monica,Ross,Rachel,Joey,Chandler","person,dining_table,book,cup"
143,16580,16700,"Monica,Ross,Rachel,Chandler,Phoebe","cup,dining_table,vase,person,potted_plant"
144,16700,16826,Ross,"person,dining_table,cup"
145,16826,16904,"Monica,Ross,Chandler,Phoebe",person
146,16904,16943,"Ross,Joey","person,chair,cup"
147,17023,17330,"Ross,Joey,Chandler,Phoebe","chair,dining_table,cup"
148,17330,17403,"Joey,Chandler","chair,dining_table"
149,17403,17515,Joey,chair
150,17515,17744,"Joey,Chandler","person,chair"
151,17744,17806,Chandler,chair
152,17806,17858,"Joey,Chandler","person,chair"
153,17858,17948,"Joey,Chandler",chair
154,17948,18008,Joey,"person,chair"
155,18008,18167,"Joey,Chandler",chair
156,18167,18328,"Joey,Chandler",chair
157,18328,18401,Rachel,"tv,chair,potted_plant"
158,18401,18444,Phoebe,"chair,dining_table,potted_plant"
159,18444,18472,Rachel,"tv,chair,potted_plant"
160,18472,18506,Phoebe,"chair,oven"
161,18506,18652,Rachel,"tv,chair,potted_plant,couch"
162,18652,18736,Phoebe,"couch,potted_plant,suitcase,chair,vase"
163,18736,18823,Rachel,"tv,person,book,potted_plant"
164,18823,18919,"Rachel,Phoebe","handbag,potted_plant"
165,18919,19042,"Rachel,Phoebe","handbag,chair,potted_plant,suitcase"
166,19042,19073,Rachel,chair
167,19073,19224,Phoebe,
168,19224,19278,Rachel,chair
169,19278,19364,Phoebe,
170,19364,19404,Rachel,chair
171,19404,19549,Phoebe,handbag
172,19549,19683,Rachel,"person,chair"
173,19683,19721,Phoebe,handbag
174,19721,19847,Rachel,"person,chair,couch"
175,19867,19928,Rachel,"person,chair"
176,19928,20027,Phoebe,
177,20027,20272,Rachel,chair
178,20272,20314,Phoebe,
179,20314,20370,Rachel,chair
180,20370,20407,Phoebe,
181,20407,20472,Rachel,chair
182,20472,20611,"Monica,Ross,Joey,Chandler",
183,20611,20764,"Monica,Ross,Joey,Chandler","oven,tv,microwave,potted_plant,table,chair"
184,20764,20846,"Monica,Joey,Chandler","person,chair,oven,table"
185,20857,20919,"Monica,Ross",
186,20919,20988,"Joey,Chandler",tv
187,20988,21131,Rachel,"chair,potted_plant,vase"
188,21131,21351,Phoebe,handbag
189,21351,21374,Rachel,person
190,21374,21575,"Rachel,Phoebe","bowl,couch,potted_plant,suitcase,handbag"
191,21602,21962,Rachel,"dining_table,microwave,couch,potted_plant,chair,refrigerator"
192,21962,22108,Rachel,potted_plant
193,22108,22194,Phoebe,"person,potted_plant"
194,22194,22238,Rachel,"potted_plant,vase"
195,22238,22286,Phoebe,potted_plant
196,22286,22315,Rachel,"potted_plant,vase"
197,22342,22375,"Rachel,Phoebe","chair,potted_plant,vase"
198,22375,22451,Phoebe,potted_plant
199,22451,22524,Rachel,potted_plant
200,22524,22567,Phoebe,potted_plant
201,22567,22699,Rachel,potted_plant
202,22699,22743,Phoebe,potted_plant
203,22743,22822,Rachel,potted_plant
204,22822,22882,"Rachel,Phoebe","dining_table,potted_plant,vase"
205,22882,23032,Rachel,"bowl,potted_plant,oven,cup"
206,23032,23310,Phoebe,"chair,potted_plant"
207,23310,23338,Rachel,"chair,bottle"
208,23338,23563,"Rachel,Phoebe","chair,potted_plant"
209,23563,23658,Rachel,"chair,bottle,oven"
210,23658,23686,Phoebe,"dining_table,chair,potted_plant,couch"
211,23686,24082,"Rachel,Phoebe","dining_table,oven,chair,bottle"
212,24082,24264,"Monica,Ross,Joey,Chandler,Phoebe","chair,refrigerator"
213,24264,24329,Phoebe,
214,24329,24439,"Monica,Ross",
215,24456,24492,"Monica,Ross,Joey,Phoebe",chair
216,24492,24547,"Monica,Ross",
217,24547,24577,"Joey,Chandler",tv
218,24577,24721,"Monica,Ross",person
219,24721,24822,"Ross,Joey,Chandler","oven,refrigerator,microwave,cup"
220,24822,24862,"Ross,Joey","cup,oven,refrigerator,microwave"
221,24862,24968,Chandler,
222,24968,25025,Ross,
223,25025,25171,Joey,
224,25171,25218,Ross,
225,25218,25289,Joey,
226,25289,25318,Ross,
227,25318,25378,"Ross,Joey,Chandler","chair,oven"
228,25378,25602,"Ross,Joey,Chandler","refrigerator,microwave,oven"
229,25602,25781,"Ross,Joey,Chandler","cup,microwave,oven,table,refrigerator"
230,25838,25870,Ross,"dining_table,chair,potted_plant"
231,25943,26006,"Monica,Ross,Phoebe","chair,potted_plant,oven"
232,26066,26158,"Monica,Ross,Phoebe","chair,oven,potted_plant"
233,26201,26225,"Monica,Ross,Phoebe","person,potted_plant,oven"
