1,0,186,"Monica,Ross,Rachel,Joey,Chandler","dining_table,bowl,couch,person,book,potted_plant,chair"
2,186,282,"Ross,Rachel","chair,potted_plant,couch"
3,282,351,"Monica,Joey","person,couch"
4,351,477,Ross,"bowl,vase,person,potted_plant,couch"
5,477,550,"Monica,Ross,Rachel,Joey,Chandler","bowl,couch,person,potted_plant,chair"
6,550,798,"Monica,Joey,Chandler","potted_plant,vase,oven,chair,couch"
7,798,845,"Ross,Rachel,Phoebe","person,book,couch"
8,890,966,"Ross,Rachel,Phoebe","tv,person,book,couch"
9,1132,1177,"Monica,Joey,Chandler",
10,1177,1250,Ross,potted_plant
11,1250,1364,"Monica,Joey,Chandler",
12,1364,1456,Ross,"paper,potted_plant"
13,1456,1516,"Monica,Joey,Chandler",
14,1516,1553,Ross,
15,1553,1648,Rachel,
16,1648,1679,Ross,
17,1679,1725,"Monica,Joey,Chandler",
18,2891,3040,"Monica,Rachel","person,chair,couch"
19,3040,3540,"Monica,Rachel",
20,3540,3935,"Monica,Rachel","dining_table,microwave,vase,potted_plant,chair,refrigerator"
21,3935,3988,Monica,person
22,3988,4041,"Monica,Rachel","dining_table,cup"
23,4041,4174,Monica,
24,4174,4370,Rachel,"dining_table,cup"
25,4370,4470,"Joey,Chandler","person,chair,dining_table"
26,4470,4530,Joey,
27,4530,4578,"Joey,Chandler",
28,4578,4868,"Joey,Chandler","person,dining_table,chair,cup"
29,4868,5108,"Joey,Chandler","person,dining_table,cup"
30,5108,5174,Joey,
31,5174,5261,"Joey,Chandler",person
32,5261,5365,Joey,person
33,5365,5720,"Joey,Chandler","person,dining_table,cup"
34,5720,5754,Joey,
35,5754,5787,Chandler,person
36,5787,5816,Joey,
37,5816,6159,"Joey,Chandler","dining_table,cup"
38,6159,6212,"Rachel,Phoebe",
39,6212,6459,Monica,"cup,microwave,paper,chair,refrigerator"
40,6459,6494,Rachel,"potted_plant,vase"
41,6494,6549,"Monica,Phoebe",oven
42,6549,6686,"Monica,Rachel","cup,dining_table,microwave,person,paper,refrigerator"
43,6686,6767,Rachel,potted_plant
44,6767,6828,"Monica,Phoebe",
45,6828,6890,Rachel,potted_plant
46,6890,6925,Monica,
47,6925,7055,Rachel,"person,chair,potted_plant,couch"
48,7055,7160,Phoebe,person
49,7160,7210,"Monica,Rachel",chair
50,7210,7628,"Monica,Rachel,Phoebe",chair
51,7628,7717,"Monica,Rachel,Phoebe",
52,7851,7927,"Monica,Rachel,Phoebe",
53,7927,7961,"Monica,Rachel",person
54,7961,8056,"Monica,Phoebe",
55,8056,8145,"Monica,Rachel,Phoebe",blender
56,8145,8219,Monica,person
57,8384,8533,"Monica,Rachel",person
58,8776,8854,"Monica,Rachel",
59,8854,9122,"Monica,Rachel,Phoebe","person,chair"
60,9122,9217,"Rachel,Phoebe","person,chair"
61,9217,9261,Rachel,person
62,9261,9304,"Monica,Rachel",person
63,9304,9361,Rachel,person
64,9361,9401,"Monica,Rachel,Phoebe",person
65,9465,9629,"Monica,Rachel,Phoebe","person,chair"
66,9629,9704,Monica,person
67,9704,9753,"Monica,Rachel,Phoebe","person,chair"
68,9820,9850,"Monica,Rachel,Phoebe","person,chair"
69,9850,9962,"Monica,Phoebe",person
70,9962,10097,"Monica,Rachel,Phoebe","person,chair"
71,10288,10328,Monica,
