1,175,202,Phoebe,chair
2,202,268,Joey,
3,268,293,Joey,
4,293,362,Phoebe,"potted_plant,couch"
5,362,408,"Monica,Ross,Chandler,Phoebe",chair
6,450,503,Ross,cell_phone
7,503,564,Phoebe,potted_plant
8,564,645,"Ross,Rachel",
9,645,671,Phoebe,potted_plant
10,671,705,"Monica,Ross,Rachel","bowl,oven,bottle"
11,705,750,Phoebe,"bowl,potted_plant"
12,778,865,Rachel,
13,888,924,Phoebe,
14,924,963,Phoebe,
15,1001,1073,,
16,1222,1301,"Monica,Rachel","dining_table,person,potted_plant,chair,cell_phone"
17,1301,1463,"Monica,Rachel","person,dining_table,potted_plant"
18,1530,1583,"Monica,Rachel","person,potted_plant"
19,1629,1924,"Monica,Rachel","person,potted_plant"
20,1924,2057,"Monica,Rachel",potted_plant
21,2057,2097,Rachel,"person,potted_plant"
22,2097,2149,Monica,potted_plant
23,2149,2371,"Monica,Rachel","person,potted_plant"
24,2371,2434,"Monica,Rachel",potted_plant
25,2434,2478,Rachel,"person,potted_plant"
26,2478,2550,Monica,potted_plant
27,2550,2583,Rachel,person
28,2583,2614,Monica,potted_plant
29,2614,2913,"Monica,Rachel","person,potted_plant"
30,2913,2962,Monica,potted_plant
31,2962,3083,Rachel,potted_plant
32,3083,3120,"Monica,Rachel","person,potted_plant"
33,3120,3152,Monica,potted_plant
34,3152,3238,"Monica,Rachel","person,chair,potted_plant"
35,3238,3368,"Monica,Rachel","person,potted_plant"
36,3405,3494,"Monica,Rachel",person
37,3524,3667,"Monica,Rachel","person,potted_plant"
38,3727,3937,"Monica,Ross,Rachel,Joey,Chandler","cup,dining_table,person,book,tie"
39,3937,3989,"Joey,Chandler","cup,dining_table,vase,person,potted_plant,tie,chair"
40,3989,4019,Ross,tie
41,4048,4080,Ross,tie
42,4080,4111,"Joey,Chandler","cup,dining_table,vase,person,potted_plant,tie,chair"
43,4111,4190,Ross,tie
44,4190,4226,"Joey,Chandler","cup,dining_table,vase,person,potted_plant,tie,chair"
45,4226,4321,Ross,tie
