1,0,106,"Ross,Rachel,Joey,Chandler,Phoebe","cup,dining_table,couch,book,potted_plant,chair"
2,106,144,"Ross,Joey","chair,dining_table"
3,144,252,"Ross,Joey,Phoebe",
4,252,301,"Rachel,Chandler",potted_plant
5,301,389,"Monica,Rachel,Chandler","chair,dining_table,bottle"
6,389,420,"Ross,Rachel,Joey,Chandler,Phoebe","potted_plant,cup,dining_table,couch,bottle"
7,420,570,"Monica,Chandler",dining_table
8,570,714,"Rachel,Chandler",potted_plant
9,714,755,"Monica,Chandler",dining_table
10,755,807,"Rachel,Chandler",potted_plant
11,807,844,"Monica,Chandler",dining_table
12,844,883,"Monica,Ross,Rachel,Joey,Phoebe","dining_table,potted_plant,couch"
13,883,1140,"Ross,Rachel,Joey,Chandler,Phoebe","chair,potted_plant"
14,1140,1218,Rachel,
15,1218,1278,"Monica,Chandler","chair,dining_table,bottle"
16,1278,1391,"Ross,Rachel,Joey","potted_plant,couch"
17,1488,1509,"Monica,Rachel,Phoebe",
18,2804,2830,Monica,person
19,2830,2951,Rachel,person
20,2951,3066,Phoebe,person
21,3066,3117,Rachel,person
22,3117,3225,"Monica,Phoebe",person
23,3225,3268,Rachel,person
24,3301,3349,Phoebe,person
25,3409,3517,"Ross,Chandler","dining_table,book,cup"
26,3517,3639,"Ross,Chandler",person
27,3639,3808,"Ross,Chandler","dining_table,cup"
28,3808,3881,"Monica,Rachel,Phoebe","person,dining_table,chair"
29,3881,4246,"Ross,Chandler","dining_table,cup"
30,4246,4284,"Monica,Rachel,Phoebe","person,dining_table,chair,cup"
31,4284,4591,"Ross,Rachel,Chandler","chair,dining_table,cup"
32,4591,4679,"Ross,Chandler","dining_table,cup"
33,4679,4794,"Ross,Joey,Chandler","dining_table,vase,person,potted_plant,chair"
34,4816,4861,"Ross,Chandler","person,chair,potted_plant,vase"
35,4861,4910,"Rachel,Joey","person,dining_table,tie,cup"
36,4910,4973,"Monica,Ross,Chandler,Phoebe","person,chair,potted_plant,vase"
37,4973,5049,"Rachel,Joey","tie,dining_table,cup"
38,5049,5196,"Ross,Chandler,Phoebe",person
39,5196,5240,Joey,"person,dining_table,bottle,tie"
40,5240,5336,"Ross,Chandler,Phoebe","person,chair,dining_table,cup"
41,5336,5501,"Monica,Phoebe",
42,5501,5544,Ross,person
43,5544,5687,"Monica,Phoebe",tie
44,5687,5739,Ross,person
45,5739,5803,Chandler,"person,chair"
46,5803,5900,"Rachel,Joey,Chandler",person
47,5900,6000,"Monica,Rachel,Phoebe","person,chair"
48,6000,6038,"Ross,Joey,Chandler",person
49,6038,6156,"Monica,Rachel,Phoebe",person
50,6156,6196,"Ross,Joey,Chandler",person
51,6196,6478,"Monica,Ross,Rachel,Joey,Phoebe","person,dining_table,cup"
52,6478,6546,"Monica,Chandler","chair,dining_table,potted_plant"
53,6546,6724,"Ross,Rachel,Joey,Chandler,Phoebe",cup
54,6724,6930,"Ross,Phoebe","person,dining_table,cup"
55,6930,6979,"Rachel,Joey","dining_table,cup,couch"
56,6979,7106,"Ross,Phoebe","person,dining_table,cup"
57,7106,7167,"Rachel,Joey","dining_table,cup,couch"
58,7167,7234,"Ross,Phoebe","dining_table,potted_plant,cup"
59,7234,7334,"Monica,Ross,Rachel,Chandler,Phoebe","cup,dining_table,person,potted_plant,chair"
60,7334,7430,"Monica,Chandler","person,dining_table,chair,potted_plant"
61,7430,7701,"Rachel,Joey",cup
62,7701,7867,"Monica,Chandler",potted_plant
63,7867,7998,"Ross,Phoebe","potted_plant,cup"
64,7998,8050,"Rachel,Joey","dining_table,cup,potted_plant,vase"
65,8050,8151,"Ross,Phoebe","potted_plant,cup"
66,8151,8294,"Monica,Chandler","person,dining_table,potted_plant"
67,8294,8358,"Ross,Chandler,Phoebe","cup,vase,person,table,chair"
68,8358,8529,"Monica,Ross,Rachel,Joey,Chandler","person,chair,cup"
69,8529,8596,"Ross,Phoebe","chair,potted_plant"
70,8596,8620,Joey,"tv,person,potted_plant,couch"
71,8620,8655,Phoebe,dining_table
72,8655,8701,Joey,"tv,person,potted_plant,couch"
73,8701,8779,Phoebe,"person,dining_table"
74,8779,8807,Joey,"tv,person,potted_plant,couch"
75,8807,8904,Phoebe,person
76,8904,8938,Joey,"tv,person,potted_plant,couch"
77,8938,9099,"Ross,Rachel,Joey","person,chair,potted_plant,vase"
78,9099,9197,Chandler,
79,9197,9227,Rachel,
80,9227,9289,Chandler,
81,9289,9377,Rachel,person
82,9377,9457,"Monica,Ross,Chandler,Phoebe","person,potted_plant,vase"
83,9457,9574,"Rachel,Joey","tv,potted_plant"
84,9574,9917,"Monica,Ross,Phoebe","person,potted_plant,vase"
85,9917,10032,"Rachel,Joey",potted_plant
86,10032,10065,Ross,"person,potted_plant"
87,10065,10123,"Chandler,Phoebe",chair
88,10123,10161,Rachel,
89,10161,10252,"Chandler,Phoebe",chair
90,10252,10332,"Ross,Rachel,Joey","person,chair,potted_plant"
91,10332,10521,Ross,"plant,vase"
92,10521,10570,"Rachel,Joey","person,potted_plant"
93,10570,10795,"Monica,Ross,Rachel,Joey","chair,potted_plant"
94,10795,10872,"Rachel,Joey","tv,potted_plant"
95,10872,10898,"Chandler,Phoebe",
96,10898,10992,Ross,
97,10992,11137,"Rachel,Joey","tv,person,potted_plant"
98,11137,11288,"Ross,Joey,Chandler","tv,dining_table,couch,person,potted_plant,chair"
99,11316,11470,"Ross,Joey,Chandler","bottle,potted_plant"
100,11470,11522,Ross,"bottle,potted_plant"
101,11522,11613,"Ross,Joey,Chandler","potted_plant,bottle"
102,11613,11774,Ross,potted_plant
103,11812,11841,"Ross,Joey,Chandler",chair
104,11872,11897,Ross,"person,chair,dining_table"
105,11924,11986,Ross,potted_plant
106,12024,12095,Ross,potted_plant
107,12148,12199,"Joey,Chandler","chair,potted_plant"
108,12332,12428,"Monica,Phoebe","person,chair,book,dining_table"
109,12428,12554,"Monica,Phoebe","person,dining_table,book,potted_plant"
110,12554,12585,Monica,
111,12585,12699,Phoebe,"person,book,potted_plant"
112,12699,12865,Monica,
113,12865,12953,Rachel,"chair,potted_plant,vase"
114,12953,13120,"Monica,Phoebe","book,potted_plant,vase"
115,13120,13233,Rachel,"chair,potted_plant,vase"
116,13233,13411,"Monica,Rachel,Phoebe","chair,potted_plant,microwave,vase"
117,13411,13585,"Monica,Rachel,Phoebe",person
118,13585,13617,Monica,
119,13617,14033,"Monica,Rachel,Phoebe","chair,potted_plant,microwave"
120,14205,14226,Monica,book
121,14282,14314,"Rachel,Phoebe",
122,14314,14538,"Rachel,Phoebe",person
123,14538,14973,"Monica,Phoebe","dining_table,microwave,person,potted_plant,chair"
124,14973,15006,"Monica,Ross,Joey,Chandler","handbag,dining_table,chair,couch"
125,15006,15094,Phoebe,chair
126,15094,15159,"Monica,Ross,Joey,Chandler","handbag,chair,dining_table,couch"
127,15159,15401,Ross,"chair,book,potted_plant,couch"
128,15401,15470,"Monica,Joey,Chandler,Phoebe","chair,dining_table,potted_plant,couch"
129,15470,15577,Ross,book
130,15577,15625,"Monica,Joey,Chandler,Phoebe","dining_table,chair,potted_plant,couch"
131,15625,15766,"Ross,Rachel","person,chair"
132,15766,15887,Chandler,person
133,15887,16001,"Monica,Rachel,Chandler","person,chair,dining_table,couch"
134,16001,16089,"Monica,Rachel",
135,16089,16232,"Ross,Rachel","person,chair,potted_plant,couch"
136,16232,16375,Rachel,person
137,16375,16450,"Monica,Rachel","person,chair,potted_plant,couch"
138,16450,16538,"Monica,Rachel","cup,bowl,person,potted_plant,chair"
139,16538,16624,Rachel,
140,16624,16804,"Monica,Ross,Joey,Chandler",bowl
141,16804,16868,"Monica,Rachel,Phoebe","clock,dining_table,bowl,couch,person,potted_plant,chair"
142,16868,16967,"Monica,Ross",person
143,16967,17007,"Rachel,Phoebe","chair,bowl,dining_table,potted_plant"
144,17007,17050,"Ross,Chandler",bowl
145,17050,17150,"Rachel,Phoebe","chair,bowl"
146,17150,17186,Joey,"person,chair"
147,17186,17229,Rachel,"person,dining_table,bowl"
148,17229,17414,"Ross,Chandler","person,bowl"
149,17414,17520,"Monica,Ross","person,chair,bowl"
150,17520,17565,"Ross,Chandler","person,bowl,potted_plant"
151,17589,17627,"Ross,Rachel,Chandler","person,chair,bowl,dining_table"
152,17627,17687,"Ross,Joey,Chandler",
153,17687,17827,"Rachel,Phoebe","person,chair"
154,17848,17996,Phoebe,person
155,17996,18309,"Ross,Joey,Chandler",
156,18309,18495,Rachel,dining_table
157,18495,18647,"Ross,Rachel,Joey,Chandler","chair,bowl,potted_plant"
158,18647,18729,"Monica,Rachel",clock
159,18729,18775,"Ross,Joey,Chandler",dining_table
160,18775,19160,"Monica,Rachel",clock
161,19160,19294,"Ross,Joey,Chandler,Phoebe","potted_plant,vase,book,bottle,chair"
162,19294,19417,Rachel,"person,potted_plant,bottle"
