1,137,255,"Joey,Chandler","person,dining_table,chair"
2,255,344,Chandler,"person,chair"
3,344,395,Joey,"person,dining_table,potted_plant,vase"
4,395,569,Chandler,"person,dining_table,chair,cup"
5,569,645,Chandler,"person,dining_table,potted_plant"
6,750,822,Joey,"person,potted_plant,vase"
7,927,964,Chandler,"person,dining_table,potted_plant,vase"
8,2228,2302,"Monica,Ross,Rachel,Phoebe","cup,dining_table,person,book,potted_plant,chair"
9,2302,2370,Ross,
10,2370,2409,"Monica,Phoebe",
11,2409,2566,Ross,
12,2566,2611,"Ross,Rachel","dining_table,couch,person,potted_plant,chair"
13,2611,2811,Ross,
14,2811,2897,Rachel,"person,chair"
15,2897,2997,"Joey,Chandler",person
16,2997,3361,"Joey,Chandler",potted_plant
17,3361,3517,"Monica,Ross,Joey,Chandler","cup,dining_table,person,book,potted_plant"
18,3517,3539,Phoebe,person
19,3556,3695,Phoebe,"person,chair"
20,3695,3730,Chandler,person
21,3730,3773,"Monica,Phoebe",
22,3773,3817,"Joey,Chandler",person
23,3817,3870,"Monica,Phoebe",
24,3870,3921,Chandler,person
25,3921,4098,"Monica,Phoebe",
26,4098,4184,Joey,"person,dining_table"
27,4184,4228,"Monica,Phoebe",
28,4228,4289,Chandler,person
29,4289,4370,Rachel,person
30,4370,4526,"Monica,Phoebe",person
31,4526,4563,"Joey,Chandler",person
32,4563,4687,Phoebe,
33,4687,4725,Ross,person
34,4725,4795,"Monica,Phoebe",
35,4795,4930,"Monica,Ross,Rachel,Phoebe","person,dining_table,chair,cup"
36,4930,4989,"Joey,Chandler",person
37,4989,5034,"Ross,Rachel",
38,5034,5071,"Joey,Chandler",person
39,5071,5140,Rachel,person
40,5140,5305,Ross,
41,5305,5351,Rachel,person
42,5351,5474,Ross,"person,chair"
43,5474,5503,"Monica,Phoebe",
44,5503,5721,"Ross,Rachel","person,chair"
45,5721,5814,Ross,"tv,person"
46,6014,6140,Ross,person
47,6140,6458,Ross,person
48,6505,6579,Ross,person
49,6661,6739,Ross,person
50,6777,6804,Ross,person
51,6804,6868,Ross,
52,6893,7068,Ross,person
53,7068,7187,Ross,person
54,7221,7387,Ross,person
55,7387,7433,Chandler,chair
56,7433,7722,Chandler,"chair,book"
57,7763,7841,Chandler,chair
58,7841,7953,Chandler,"tie,chair,book"
59,8007,8058,Chandler,tie
60,8112,8173,Chandler,tie
61,8216,8265,Chandler,tie
62,8396,8446,Chandler,tie
63,8487,8645,Chandler,"chair,desk"
64,8645,8702,"Monica,Ross,Chandler","chair,bowl,potted_plant,oven"
65,8702,8765,"Ross,Chandler","tie,person"
66,8765,8793,"Monica,Rachel",
67,8793,8914,"Ross,Rachel,Chandler",
68,8914,9151,"Monica,Ross,Chandler,Phoebe","chair,couch"
69,9232,9363,"Monica,Ross,Rachel",person
70,9463,9528,"Monica,Ross","person,potted_plant"
71,9605,9722,Rachel,
72,9722,9823,Ross,person
73,9823,9928,Chandler,"tie,person"
74,9976,10079,Monica,potted_plant
75,10079,10353,Rachel,chair
76,10353,10383,Joey,
77,10383,10410,Chandler,"tie,person"
78,10410,10622,Joey,
79,10622,10711,Chandler,"tie,potted_plant"
80,10711,10908,"Joey,Chandler",
81,10908,11096,"Ross,Joey,Chandler,Phoebe","potted_plant,oven"
82,11096,11178,Phoebe,"person,potted_plant"
83,11178,11280,Joey,person
84,11280,11501,"Monica,Phoebe",person
85,11501,11557,Joey,"person,bottle"
86,11557,11599,Phoebe,
87,11599,11643,Joey,person
88,11643,11764,Phoebe,person
89,11764,11826,"Ross,Joey",oven
90,11826,11877,"Monica,Rachel",bottle
91,11877,12021,"Ross,Phoebe",
92,12090,12132,"Monica,Rachel",bottle
93,12132,12250,"Ross,Phoebe",
94,12388,12497,Ross,person
95,12497,12684,Ross,
96,12684,12814,Ross,tie
97,12814,12911,Ross,
98,13001,13277,Ross,"person,tie"
99,13277,13385,Ross,tie
100,13385,13482,Ross,tie
101,13482,13610,Ross,tie
102,13610,13769,Ross,tie
103,13769,13842,Ross,tie
104,13842,14046,Ross,"tie,person"
105,14046,14124,Ross,"tie,person"
106,14199,14376,Ross,tie
107,14376,14487,Chandler,tie
108,14487,14595,Chandler,"person,chair"
109,14939,15041,Chandler,tie
110,15101,15156,Chandler,"person,chair,tie"
111,15212,15239,Chandler,"tie,book"
112,15291,15520,Chandler,"tie,chair"
113,15546,15817,Chandler,"tie,chair"
114,15855,15965,Chandler,tie
115,16012,16074,Chandler,"tie,book"
116,16152,16266,Phoebe,"cup,dining_table,vase,person,potted_plant,tie,chair"
117,16266,16471,Rachel,cup
118,16471,16514,Phoebe,"cup,dining_table,bowl,potted_plant,chair"
119,16514,16584,Rachel,person
120,16949,16993,Phoebe,person
121,16993,17052,Phoebe,"dining_table,vase,person,tie,chair"
122,17052,17496,Phoebe,"person,potted_plant,cup"
123,17547,17720,"Rachel,Phoebe",cup
124,17778,17893,Phoebe,"person,potted_plant,cup"
125,17924,17957,Phoebe,potted_plant
126,18047,18400,Phoebe,"person,potted_plant,vase"
127,18400,18449,Phoebe,
128,18449,18554,"Monica,Rachel","tv,chair,dining_table,potted_plant"
129,18554,18667,Chandler,
130,18667,18780,Monica,"tv,chair,potted_plant"
131,18780,19060,"Rachel,Chandler","dining_table,microwave,person,potted_plant,chair"
132,19060,19125,Chandler,
133,19154,19295,"Rachel,Chandler","dining_table,microwave,person,potted_plant,chair"
134,19295,19346,Joey,
135,19346,19461,"Monica,Rachel,Chandler,Phoebe","person,chair,microwave"
136,19461,19512,"Monica,Rachel","tv,chair"
137,19551,19671,"Monica,Rachel","tv,person"
138,19671,19850,Monica,person
139,19850,19903,"Monica,Rachel","tv,potted_plant"
140,19954,20021,"Monica,Rachel",tv
141,20021,20306,"Monica,Rachel,Joey,Chandler","chair,dining_table"
142,20306,20420,Phoebe,person
143,20420,20487,Joey,tv
144,20487,20628,Phoebe,person
145,20628,20679,Joey,
146,20679,20715,Rachel,
147,20715,20772,Joey,couch
148,20772,20864,"Monica,Chandler",
149,20864,21074,Joey,couch
150,21074,21134,Phoebe,
151,21134,21194,"Joey,Phoebe","person,chair,dining_table"
152,21194,21242,Joey,
153,21242,21293,Phoebe,
154,21293,21409,Joey,
155,21409,21449,Phoebe,
156,21449,21475,Joey,
157,21475,21548,"Rachel,Joey,Chandler,Phoebe","person,chair"
158,21548,21607,Chandler,
159,21607,21652,Monica,"tv,potted_plant"
160,21652,21798,"Rachel,Joey,Chandler","person,chair"
161,21954,22008,Chandler,chair
162,22026,22113,Chandler,chair
163,22113,22138,Chandler,tie
164,22221,22500,Chandler,tie
165,22545,22702,Chandler,tie
166,22757,22980,Chandler,
167,23040,23085,Chandler,tie
168,23085,23237,Chandler,"tie,chair"
169,23361,23517,Chandler,tie
170,23584,23665,Ross,person
171,23761,23873,Ross,
172,23925,24047,Ross,
173,24047,24187,Ross,person
174,24187,24498,Ross,person
175,24498,24638,Ross,person
176,24638,24914,Ross,person
177,25025,25143,Ross,
178,25184,25249,Ross,person
179,25249,25311,"Monica,Ross,Rachel,Chandler,Phoebe","person,dining_table,chair"
180,25311,25665,"Ross,Rachel,Chandler","person,tie"
181,25665,25789,Chandler,person
182,25789,25852,Ross,person
183,25852,25920,"Joey,Chandler","person,chair"
184,25939,26000,"Rachel,Joey","person,tie"
185,26000,26053,Phoebe,cup
186,26069,26160,Phoebe,cup
187,26160,26194,Joey,
188,26194,26277,Phoebe,cup
189,26277,26388,Joey,
190,26388,26418,Phoebe,
191,26418,26507,"Monica,Ross,Rachel,Joey,Chandler","person,chair,tie"
192,26507,26552,Joey,
193,26552,26592,Phoebe,
194,26592,26751,"Monica,Ross,Rachel,Chandler","cup,dining_table,person,book,chair"
195,26798,26845,Chandler,tie
196,26990,27143,Chandler,tie
197,27242,27379,Chandler,tie
198,27427,27462,Chandler,tie
199,27540,27599,Chandler,tie
200,27599,27702,Chandler,tie
201,27702,27789,Chandler,tie
202,27824,27918,Chandler,tie
203,27957,28086,Chandler,tie
204,28086,28140,"Chandler,Phoebe","person,dining_table"
205,28140,28165,"Monica,Ross,Rachel,Chandler","person,dining_table,bowl,bottle"
206,28165,28418,"Chandler,Phoebe",tie
207,28418,28521,"Monica,Ross","bowl,couch"
208,28619,28739,"Chandler,Phoebe","tie,bowl"
209,28739,28769,"Monica,Ross","bowl,couch"
210,28789,28827,"Monica,Ross","bowl,couch"
211,28827,28947,Phoebe,bowl
212,28947,29075,Rachel,
213,29075,29113,Phoebe,"bowl,potted_plant"
214,29113,29145,"Monica,Ross,Rachel","dining_table,book,bowl"
215,29145,29304,Phoebe,"dining_table,bowl,potted_plant"
216,29304,29355,"Monica,Ross,Rachel","dining_table,book,bowl,oven"
217,29355,29436,Phoebe,"dining_table,bowl,potted_plant"
218,29436,29476,"Chandler,Phoebe","tie,bowl"
219,29476,29645,Phoebe,"dining_table,bowl,potted_plant"
220,29645,29717,"Monica,Ross,Rachel","bowl,oven"
221,29717,30125,Phoebe,"dining_table,bowl,potted_plant"
222,30125,30211,"Rachel,Chandler,Phoebe","person,dining_table,book,bowl"
223,30211,30379,Phoebe,"dining_table,bowl,potted_plant"
224,30379,30412,"Chandler,Phoebe","tie,bowl"
225,30412,30451,"Monica,Ross","bowl,oven"
226,30451,30488,Phoebe,"dining_table,bowl,potted_plant"
227,30488,30568,"Monica,Ross",bowl
228,30568,30612,Phoebe,"dining_table,bowl,potted_plant"
229,30612,30792,Rachel,
230,30792,30906,Phoebe,"bowl,potted_plant"
231,30906,30933,"Monica,Ross","bowl,oven"
232,30933,30980,Phoebe,"dining_table,bowl"
233,30980,31037,Chandler,"dining_table,bowl,couch,person,potted_plant"
234,31037,31308,Phoebe,
235,31308,31380,Phoebe,
236,31380,31424,Phoebe,
237,31497,31526,Phoebe,
238,31526,32200,Phoebe,
