1,0,121,"Monica,Ross,Rachel,Joey,Chandler,Phoebe","person,dining_table,book,cup"
2,121,155,"Monica,Chandler","person,bowl"
3,155,194,Rachel,
4,194,313,"Monica,Chandler","person,cup"
5,313,468,Rachel,person
6,468,518,"Monica,Ross,Rachel,Phoebe","person,potted_plant,cup"
7,518,640,"Monica,Joey,Chandler","person,dining_table,book,cup"
8,640,692,Rachel,person
9,692,772,Ross,"person,couch"
10,772,821,Rachel,person
11,821,878,"Monica,Chandler","person,cup"
12,878,976,Rachel,person
13,976,1065,Chandler,
14,1065,1110,"Monica,Chandler","person,cup"
15,1110,1175,Rachel,person
16,1175,1370,"Ross,Rachel,Phoebe","person,potted_plant,cup"
17,1370,1520,"Monica,Ross,Chandler",person
18,1520,1692,"Ross,Chandler","person,dining_table,potted_plant"
19,1692,1725,"Ross,Chandler",person
20,2708,3036,"Monica,Rachel,Joey,Chandler,Phoebe","cup,dining_table,person,book,chair"
21,3036,3117,"Monica,Joey,Chandler,Phoebe","cup,person,book,potted_plant,chair"
22,3117,3184,Joey,"person,chair,cup"
23,3184,3282,"Monica,Chandler,Phoebe","person,book,cup"
24,3282,3354,Ross,
25,3354,3453,"Monica,Chandler,Phoebe",cup
26,3453,3504,"Monica,Chandler,Phoebe","person,dining_table,book,cup"
27,3504,3771,"Ross,Phoebe","person,dining_table,book,cup"
28,3771,3907,"Joey,Chandler",person
29,3907,3984,Phoebe,person
30,3984,4086,"Rachel,Joey,Chandler",person
31,4086,4117,Ross,chair
32,4117,4184,Chandler,person
33,4184,4220,Phoebe,person
34,4220,4420,Chandler,person
35,4420,4477,Phoebe,
36,4477,4560,"Ross,Rachel,Phoebe","person,chair,potted_plant,cup"
37,4560,4624,Joey,person
38,4624,4725,"Monica,Rachel,Phoebe","person,dining_table"
39,4725,4939,Ross,chair
40,4939,5021,"Monica,Chandler","person,chair"
41,5042,5072,"Monica,Chandler","person,dining_table"
42,5072,5112,"Rachel,Phoebe",person
43,5112,5139,"Monica,Joey,Chandler","person,cup"
44,5139,5174,"Rachel,Phoebe","person,chair"
45,5174,5491,"Monica,Joey,Chandler",person
46,5525,5549,Monica,person
47,5549,5631,"Joey,Chandler","person,chair,cup"
48,5631,5763,Monica,person
49,5799,5840,Monica,person
50,5840,5891,"Rachel,Phoebe","person,chair,potted_plant"
51,5891,5923,Monica,"person,potted_plant,cup"
52,5923,5960,"Rachel,Phoebe","person,chair,potted_plant"
53,5960,6119,Monica,person
54,6119,6160,"Chandler,Phoebe",tie
55,6160,6224,Phoebe,chair
56,6224,6279,Chandler,tie
57,6279,6363,"Chandler,Phoebe","book,potted_plant"
58,6363,6453,Chandler,chair
59,6453,6547,Phoebe,"person,chair,potted_plant"
60,6547,6596,"Chandler,Phoebe",chair
61,6596,7000,"Chandler,Phoebe",tie
62,7000,7079,Chandler,"tie,chair"
63,7107,7285,"Chandler,Phoebe",chair
64,7285,7331,Phoebe,person
65,7331,7396,Chandler,tie
66,7396,7479,"Chandler,Phoebe","chair,potted_plant"
67,7479,7531,Phoebe,potted_plant
68,7531,7934,"Monica,Chandler","dining_table,couch,person,potted_plant,tie,chair"
69,7934,8024,"Monica,Rachel","person,chair,dining_table"
70,8072,8101,Rachel,
71,8101,8139,Monica,
72,8139,8327,Rachel,
73,8327,8377,Monica,
74,8377,8514,Rachel,
75,8514,8540,Monica,chair
76,8540,8630,Rachel,
77,8630,8910,Monica,oven
78,8910,8998,Rachel,bed
79,9057,9107,"Monica,Rachel",chair
80,9107,9254,"Ross,Joey","person,tie,cup"
81,9254,9408,"Ross,Joey","cup,couch,person,tie,chair"
82,9408,9783,Ross,"person,tie"
83,9783,9832,"Ross,Joey","person,tie"
84,9855,9902,"Ross,Joey","person,tie"
85,9902,9983,"Ross,Joey","tie,chair,person"
86,9983,10111,"Ross,Joey","tie,person"
87,10111,10398,Ross,"tie,person"
88,10398,10438,"Ross,Joey","person,tie"
89,10438,10616,"Ross,Joey,Chandler,Phoebe","cup,dining_table,person,book,tie,chair"
90,10616,10682,Chandler,"person,tie"
91,10682,10778,"Ross,Joey,Chandler","person,tie"
92,10778,10819,Phoebe,"person,tie"
93,10841,10933,Phoebe,"person,dining_table"
94,10933,11013,"Ross,Joey,Chandler","person,tie"
95,11013,11060,Chandler,"person,tie"
96,11060,11091,Phoebe,"person,dining_table"
97,11091,11186,Chandler,"tie,chair"
98,11186,11334,Phoebe,"dining_table,bottle"
99,11334,11426,"Ross,Joey,Chandler","cup,dining_table,person,tie,chair"
100,11426,11524,"Ross,Joey,Chandler,Phoebe","person,dining_table,book,tie"
101,11524,11586,Chandler,tie
102,11586,11682,Phoebe,person
103,11682,11734,"Ross,Joey",tie
104,11734,11778,Chandler,"tie,person"
105,11778,11833,Phoebe,person
106,11833,11891,Chandler,"person,tie"
107,11891,12020,Phoebe,person
108,12020,12083,"Ross,Joey,Chandler,Phoebe","cup,dining_table,person,book,tie"
109,12083,12203,Chandler,"tie,person"
110,12203,12244,"Ross,Joey","tie,person"
111,12244,12280,Chandler,"person,tie"
112,12280,12409,"Ross,Joey","tie,dining_table"
113,12409,12449,Phoebe,person
114,12449,12513,Chandler,"person,tie"
115,12513,12562,"Ross,Joey","tie,dining_table"
116,12562,12645,"Ross,Joey,Chandler,Phoebe","cup,dining_table,person,book,tie,chair"
117,12645,12721,Chandler,"tie,person"
118,12721,12761,"Ross,Joey","tie,dining_table"
119,12761,12901,Chandler,"person,tie"
120,12901,13055,"Monica,Joey,Phoebe","wine_glass,cup,dining_table,person,bottle"
121,13127,13184,Monica,person
122,13349,13383,Monica,person
123,13597,13746,Monica,"person,couch"
124,13806,13863,Monica,"person,potted_plant,couch"
125,13863,14012,Monica,person
126,14129,14289,Monica,"wine_glass,person"
127,14289,14467,Monica,"wine_glass,person,oven"
128,14467,14622,Monica,
129,14897,14980,Monica,
130,15119,15162,Monica,
131,15273,15393,Monica,
132,15462,15772,Monica,
133,16107,16396,Monica,
134,16453,16917,Monica,
135,16977,17110,Monica,bed
136,17296,17421,Monica,
137,17472,17544,Monica,bed
138,17621,17689,Monica,
139,17732,17801,Monica,
140,17801,18205,Monica,"person,bed"
141,18330,18422,Monica,person
142,18460,18576,Monica,person
143,18608,18637,Monica,
144,18742,18811,Monica,
145,18865,18979,Monica,
146,18979,19229,Monica,"person,bed"
147,19229,19645,Monica,bed
148,19645,19756,"Ross,Phoebe","person,potted_plant"
149,19756,19911,"Ross,Phoebe","vase,potted_plant,cup"
150,19911,19945,"Rachel,Joey,Chandler","chair,dining_table"
151,19945,20156,"Rachel,Chandler","person,potted_plant"
152,20156,20336,Rachel,person
153,20336,20370,Ross,
154,20370,20398,Rachel,"person,chair"
155,20398,20495,"Rachel,Joey,Chandler,Phoebe","dining_table,bottle"
156,20495,20596,Ross,
157,20596,20648,"Rachel,Chandler",
158,20648,20708,Ross,
159,20708,20743,"Rachel,Chandler",
160,20743,20891,Ross,
161,20891,20951,"Rachel,Chandler",
162,20951,21012,"Ross,Joey",
163,21012,21130,"Rachel,Joey,Chandler,Phoebe","person,bottle"
164,21130,21361,"Rachel,Chandler",
165,21361,21531,"Joey,Chandler",
166,21531,21587,Chandler,couch
167,21587,21748,"Rachel,Joey,Chandler,Phoebe",person
168,21748,21807,Monica,
169,21807,21847,"Rachel,Chandler",person
170,22008,22051,Monica,
171,22051,22087,"Rachel,Chandler",bottle
172,22087,22117,Monica,potted_plant
173,22117,22156,Ross,"tv,potted_plant"
174,22156,22256,Monica,potted_plant
175,22256,22363,"Rachel,Chandler",bottle
176,22363,22409,Monica,potted_plant
177,22409,22439,Ross,"tv,potted_plant"
178,22439,22535,"Rachel,Chandler",bottle
179,22535,22609,Monica,"person,potted_plant"
180,22609,22671,Joey,
181,22671,22711,Ross,"tv,potted_plant"
182,22711,22735,Chandler,
183,22735,22851,Monica,potted_plant
184,22886,22936,Ross,"person,potted_plant"
185,22979,23006,"Monica,Ross,Rachel,Joey,Chandler","person,dining_table,potted_plant"
186,23087,23199,Phoebe,
187,23199,23237,"Rachel,Chandler","dining_table,bottle"
188,23237,23339,Phoebe,
189,23339,23449,"Ross,Rachel,Joey,Chandler,Phoebe","tv,person,dining_table,potted_plant"
190,23449,23533,Phoebe,
191,23533,23624,"Rachel,Joey,Chandler",potted_plant
192,23624,23748,Phoebe,
193,23748,23952,Chandler,potted_plant
194,23952,24077,Phoebe,
195,24099,24133,Phoebe,
196,24133,24163,"Chandler,Phoebe",potted_plant
197,24163,24224,Phoebe,
198,24224,24259,"Chandler,Phoebe",potted_plant
199,24259,24311,Phoebe,
200,24311,24459,"Chandler,Phoebe",potted_plant
201,24459,24554,"Chandler,Phoebe",tie
202,24554,24626,Phoebe,potted_plant
203,24626,24662,Chandler,tie
204,24662,24823,Phoebe,person
205,24823,25006,"Chandler,Phoebe",tie
206,25006,25071,Phoebe,
207,25071,25145,Chandler,"tie,potted_plant"
208,25145,25187,Phoebe,
209,25187,25214,Chandler,tie
210,25214,25280,Phoebe,
211,25280,25328,Chandler,"tie,potted_plant"
212,25352,25392,Chandler,"tie,potted_plant"
213,25407,25434,Chandler,"tie,potted_plant"
214,25434,25571,"Chandler,Phoebe",
215,25571,25615,"Monica,Ross,Rachel","person,chair,dining_table"
216,25615,25648,Ross,
217,25648,25691,"Monica,Rachel",
218,25691,25874,Ross,"tie,person"
219,25874,25908,Joey,
220,25908,26059,"Monica,Ross,Rachel","cup,dining_table,couch,person,tie"
221,26059,26087,Joey,
222,26087,26146,"Ross,Rachel,Joey","person,chair"
223,26146,26198,Monica,"chair,dining_table,cup"
224,26234,26302,Monica,
